time,e_v,e_dot_v,e_w,e_dot_w
0.6100000000000003,0.02539510335328536,-0.37487482625029017,0.015560926286251501,-0.14035198215452027
0.6200000000000003,0.021827502170960897,-0.35676011823244497,0.014099710852876842,-0.14612154333746585
0.6300000000000003,0.018437440846717085,-0.3390061324243799,0.012579985935998362,-0.151972491687848
0.6400000000000003,0.015221272212737058,-0.3216168633980026,0.01100094351484129,-0.1579042421157072
0.6500000000000004,0.01217530997608221,-0.30459622366548383,0.00936178150033185,-0.163916201450944
0.6600000000000004,0.009295829548092632,-0.2879480427989581,0.0076617038153055025,-0.17000776850263477
0.6700000000000004,0.006579068882403755,-0.27167606656888627,0.005899920474113996,-0.17617833411915063
0.6800000000000004,0.004021229321391012,-0.2557839561012734,0.004075647661623277,-0.18242728124907193
0.6900000000000004,0.0016184764508516969,-0.24027528705393003,0.0021881078115943437,-0.1887539850028933
0.7000000000000004,0.03776694096273206,3.6148464511880345,0.0002365296844392289,-0.19515781271551147
0.7100000000000004,0.035662719525705155,-0.21042214370268947,-0.0017798515556556888,-0.20163812400949177
0.7200000000000004,0.0337018756634041,-0.19608438623010432,0.015338205735753256,1.7118057291408943
0.7300000000000004,0.031880440640112556,-0.18214350232915405,0.013189949759201961,-0.21482559765512954
0.7400000000000004,0.030194414353713506,-0.16860262863990388,0.01097463534649784,-0.22153144127041202
0.7500000000000004,0.02863976623569542,-0.155464811801809,0.00869152403523605,-0.22831113112617907
0.7600000000000005,0.02721243615801308,-0.14273300776823278,0.006339884142645101,-0.23516398925909476
0.7700000000000005,0.025908335346599365,-0.13041008114137093,0.003918990838754535,-0.24208933038905656
0.7800000000000005,0.024723347301322085,-0.11849880452772782,0.0014281262188773096,-0.24908646198772255
0.7900000000000005,0.02365332872217918,-0.10700185791429134,-0.0011334206246003294,-0.2561546843477639
0.8000000000000005,0.022694110441523724,-0.09592182806554655,0.015433646468871319,1.6567067093471648
0.8100000000000005,0.021841498362109052,-0.08526120794146635,0.012728630798388789,-0.270501567048253
0.8200000000000005,0.021091274400743015,-0.07502239613660416,0.009950842871264923,-0.2777787927123865
0.8300000000000005,0.020439197437338796,-0.06520769634042184,0.0070996004719775935,-0.2851242399287329
0.8400000000000005,0.019881004269149127,-0.055819316818967846,0.004174228730390675,-0.29253717415869185
0.8500000000000005,0.01941241056996884,-0.04685936991802736,0.0011740601892404963,-0.3000168541150179
0.8600000000000005,0.019029111854090286,-0.038329871587854,-0.0019015651291189855,-0.30756253183594817
0.8700000000000006,0.018726784444794392,-0.03023274092958822,0.014146700343281022,1.6048265472400005
0.8800000000000006,0.018501086447159698,-0.0225697997634689,0.010918211785266823,-0.32284885580141987
0.8900000000000006,0.018347658724970406,-0.015342772218930378,0.007612332051003791,-0.3305879734263032
0.9000000000000006,0.018262125881503583,-0.008553284346681178,0.004228431733710434,-0.3383900317293357
0.9100000000000006,0.018240097243975073,-0.002202863752850226,0.0007658892285985486,-0.3462542505111885
0.9200000000000006,0.018277167851422277,0.003707060744719992,-0.0027759092049668243,-0.3541798433565373
0.9300000000000006,0.018368919445801768,0.00917515943794961,0.012802430617906148,1.5578339822872973
0.9400000000000006,0.018510921466078772,0.01420020202770117,0.009100310868217129,-0.3702119749689019
0.9500000000000006,0.01869873204508468,0.01878105790059109,0.0053171417628559625,-0.3783169105361166
0.9600000000000006,0.01892789900891842,0.02291669638337329,0.0014523416235805273,-0.3864800139275435
0.9700000000000006,0.019193960878666788,0.026606186974836354,-0.002494663064815931,-0.3947004688396458
0.9800000000000006,0.019492447874218416,0.029848699555162284,0.012675562402846233,1.5170225467662164
0.9900000000000007,0.019818882919945408,0.03264350457269932,0.008562461008662106,-0.41131013941841266
1.0000000000000007,0.020168782652026485,0.03498997320810909,0.004365484067343501,-0.41969769413186053
1.0100000000000007,0.020537658427184968,0.03688757751584809,8.409128108705349e-05,-0.4281392786256447
1.0200000000000007,0.020921017332614478,0.03833589054295222,-0.004282249206396453,-0.43663404874835066
1.0300000000000007,0.02131436319686547,0.039334586425100626,0.01046593924330309,1.4748188449699544
1.0400000000000007,0.021713197601464784,0.039883440459932806,0.005928141815630871,-0.4537797427672219
1.0500000000000007,0.022113020893040847,0.03998232915760641,0.001303852294548138,-0.4624289521082733
1.0600000000000007,0.022509333195726677,0.039631230268581896,-0.003407426886846589,-0.4711279181394727
1.0700000000000007,0.02289763542361295,0.038830222788627855,0.010993815403438741,1.440124229028533
1.0800000000000007,0.023273430293023423,0.037579486941048124,0.006107099045176138,-0.4886716358262603
1.0900000000000007,0.02363222333438475,0.035879304136131995,0.0011319527139291444,-0.4975146331246994
1.1000000000000008,0.02396952390346313,0.03373005690783776,-0.003932086071815085,-0.5064038785744229
1.1100000000000008,0.02428084619174037,0.031132228827724873,0.010114529095601973,1.4046615167417058
1.1200000000000008,0.02456171023570189,0.0280864043961519,0.0048713535583690916,-0.5243175537232881
1.1300000000000008,0.024807642924809553,0.024593268910766353,-0.0004620483623293389,-0.5333401920698431
1.1400000000000008,0.025014179007932708,0.020653608312316052,0.01331389667725423,1.377594503958357
1.1500000000000008,0.02517686209801087,0.016268309007815007,0.0077987710860958,-0.5515125591158431
1.1600000000000008,0.025291245674721935,0.011438357671106736,0.0021921663801585277,-0.5606604705937273
1.1700000000000008,0.025352894084930605,0.006164841020865619,-0.003506316776759174,-0.5698483156917702
1.1800000000000008,0.02535738354069153,0.00044894557609070906,0.009902931466909633,1.3409248243668808
1.1900000000000008,0.02530030311458295,-0.005708042610857167,0.004019530189514957,-0.5883401277394675
1.2000000000000008,0.025177255732146825,-0.012304738243609947,-0.001956892265718311,-0.5976422455233268
1.2100000000000009,0.024983859161212013,-0.019339657093480345,0.011173301746474983,1.3130194012193293
1.2200000000000009,0.024715746997877958,-0.026811216333405385,0.005009759209635448,-0.6163542536839535
1.2300000000000009,0.024368569648937216,-0.0347177348940762,-0.0012478635191195313,-0.6257622728754979
1.2400000000000009,0.02393799531051552,-0.043057433842172144,0.011600099325268218,1.284796284438775
1.2500000000000009,0.023419710942709393,-0.05182843678061305,0.005153322949220899,-0.6446776376047318
1.260000000000001,0.022809423240002014,-0.061028770270739774,-0.001388507966996213,-0.6541830916217112
1.270000000000001,0.022102859597238678,-0.07065636427633076,0.011174300762256962,1.2562808729253174
1.280000000000001,0.02129576907094516,-0.08070905262935085,0.004441452858576512,-0.673284790368045
1.290000000000001,0.02038392333577188,-0.09118457351733028,-0.0023873383908579173,-0.6828791249434429
1.300000000000001,0.019363117635849247,-0.10208056999226228,0.009887649895387943,1.227498828624586
1.310000000000001,0.018229171730840155,-0.11339459050090711,0.0028661502207146345,-0.7021499674673308
1.320000000000001,0.016977930836476363,-0.12512408943638126,-0.004252095262761641,-0.7118245483476275
1.330000000000001,0.015605266559367281,-0.13726642771090752,0.00773266527157558,1.198476053433722
1.340000000000001,0.014107077825871284,-0.14981887334959915,0.000420193349660169,-0.7312471921915411
1.350000000000001,0.012479291804819881,-0.16277860210514256,-0.006989739779409422,-0.740993312906959
1.360000000000001,0.01071786482388748,-0.17614269809324173,0.004702646879504759,1.169238665891418
1.370000000000001,0.008818783279400666,-0.18990815444867853,-0.0029028559105195176,-0.7605502790024277
1.380000000000001,0.006778064539382234,-0.2040718740018453,0.008593552402458814,1.149640831297833
1.390000000000001,0.004591757839626287,-0.21863066997559538,0.0007916821791888028,-0.7801870223270011
1.400000000000001,0.002255945172603746,-0.2335812667022537,-0.0071086463918087935,-0.7900328570997597
1.410000000000001,-0.00023325783100253128,-0.24892030036063023,0.004092396723739506,1.12010431155483
1.420000000000001,0.03552029897166886,3.575355680267138,-0.004005348577143644,-0.8097745300883149
1.430000000000001,0.03271280110185959,-0.2807497869809255,0.006997967481323707,1.1003316058467352
1.440000000000001,0.029740470317433265,-0.29723307844263497,-0.0012977954312948445,-0.8295762912618552
1.450000000000001,0.02659956546296377,-0.31409048544694956,0.009507232262378809,1.0805027693673652
1.460000000000001,0.02328638331147964,-0.33131821514841003,0.0010129300605794967,-0.8494302201799312
1.470000000000001,0.019797259397674516,-0.34891239138051217,-0.0075808126055511935,-0.859374266613069
1.480000000000001,0.016128568842396218,-0.3668690555278283,0.0029259036390918876,1.0506716244643082
1.490000000000001,0.012276727168229418,-0.38518416741668055,-0.005867011876360113,-0.8792915515452001
1.500000000000001,0.00823819110598778,-0.4038536062241596,0.004440360140316901,1.0307372016677014
1.5100000000000011,0.004009459391934811,-0.4228731714052943,-0.004552051047489248,-0.8992411187806149
1.5200000000000011,-0.00041292644444679283,-0.442238583638158,0.005555693801846531,1.0107744849335778
1.5300000000000011,0.03336761869768623,3.3780545142133045,-0.003636456085737566,-0.9192149887584097
1.5400000000000011,0.02854772425887564,-0.4819894438810604,0.00627145850508708,0.9907914590824647
1.5500000000000012,0.02352406477772323,-0.5023659481152423,-0.0031205932168820033,-0.9392051721969084
1.5600000000000012,0.01829336063910575,-0.5230704138617497,0.006587367953700657,0.970796117058266
1.5700000000000012,0.01285237881207435,-0.5440981827031379,-0.0030046687791920185,-0.9592036732892675
1.5800000000000012,0.007197933577273052,-0.5654445234801269,0.006503295788119883,0.9507964567311902
1.5900000000000012,0.0013268872437121049,-0.5871046333560954,-0.0032887291408970516,-0.9792024929016934
1.6000000000000012,0.03363615085473509,3.2309263611022994,0.0060192756360900445,0.9308004776987097
1.6100000000000012,0.02732268488302131,-0.6313465971713756,-0.003972660681639841,-0.9991936317729885
1.6200000000000012,0.020783499914466597,-0.6539184968554728,0.005135501099218438,0.9108161780858279
1.6300000000000012,0.014015657320788744,-0.6767842593677875,-0.005056189837923053,-1.019169093714149
1.6400000000000012,0.007016269920706586,-0.699938740008218,0.0038523256755363094,0.8908515513459363
1.6500000000000012,-0.00021749737045645423,-0.7233767291163038,-0.00653888321253104,-1.039120888806735
1.6600000000000013,0.030711573097109812,3.0929070467566264,0.0021702626181043533,0.8709145830635393
1.6700000000000013,0.023000752333719343,-0.7710820763390487,-0.008420147747882937,-1.059041036598729
1.6800000000000013,0.015047365324200979,-0.7953387009518389,8.998472971833565e-05,0.8510132477601272
1.6900000000000013,0.006848791629765594,-0.8198573694435369,-0.010699230963247796,-1.0789215692966132
1.7000000000000013,-0.0015975340224060885,-0.8446325652171693,-0.0023876759062030593,0.8311555057044737
1.7100000000000013,0.028105878838011855,2.9703412860417924,0.0058247787442731475,0.8212454650476207
1.7200000000000013,0.019156576989124263,-0.8949301848887605,-0.005261728258440498,-1.1086507002713646
1.7300000000000013,0.009952164068779412,-0.9204412920344851,0.0027529517351175085,0.8014679993558006
1.7400000000000013,0.0004903011137404323,-0.9461862955038967,-0.00853102274437327,-1.128397447949078
1.7500000000000013,0.029168707085942214,2.8678405972201753,-0.000713483300868208,0.7817539443505063
1.7600000000000013,0.019185159385715134,-0.9983547700227065,0.007005748310202974,0.7719231611071182
1.7700000000000014,0.00893749435186092,-1.024766503385423,-0.004573139835888126,-1.15788881460911
1.7800000000000014,-0.0015763922515329987,-1.051388660339391,0.00295005014802402,0.7523189983912145
1.7900000000000014,0.02604145523835094,2.7617847489883927,-0.008824474058789635,-1.1774524206813655
1.8000000000000014,0.014989052843027484,-1.1052402395323435,-0.0014964950057205226,0.7327979053069112
1.8100000000000014,0.003664477389095533,-1.132457545393195,0.0057342145074327135,0.7230709513153236
1.8200000000000014,-0.007934133059056103,-1.1598610448151647,-0.006332108592255636,-1.206632309968835
1.8300000000000014,0.018591421219678994,2.6525554278735104,0.0007047823254691197,0.7036890917724756
1.8400000000000014,0.006439402008180051,-1.2152019211498926,-0.011554856430620692,-1.2259638756089812
1.8500000000000014,-0.005991866457809414,-1.2431268465989436,-0.004710758898865838,0.6844097531754854
1.8600000000000014,0.019696002887358344,2.5687869345167758,0.0020373505086839364,0.6748109407549775
1.8700000000000014,0.00670146030213864,-1.2994542585219724,-0.010510243021288682,-1.2547593529972618
1.8800000000000014,-0.006576980413520339,-1.3278440715658963,-0.003953244731887032,0.655699828940165
1.8900000000000015,0.018259258416211344,2.483623882973169,0.0025086496745241275,0.6461894406411159
1.9000000000000015,0.004408818663062197,-1.3850439753149153,-0.010324245994110918,-1.2832895668635045
1.9100000000000015,-0.00972959329976758,-1.4138411962829753,-0.004051608450919387,0.627263754319153
1.9200000000000015,0.014242793693454603,2.3972386993222172,0.0021268950375716135,0.6178503488491001
1.9300000000000015,-0.0004751841225239528,-1.4717977815978527,-0.010988393381837998,-1.311528841940961
1.9400000000000015,0.02291537481790129,2.339055894042524,-0.004997122183235688,0.599127119860231
1.9500000000000015,0.007613437658334998,-1.5301937159566308,0.0009010695032514258,0.5898191686487113
1.9600000000000015,-0.007981962647229612,-1.559540030556463,-0.012493448144630128,-1.3394517647881554
1.9700000000000015,0.014528272883170434,2.2510235530400067,-0.006780295678277665,0.5713152466352462
1.9800000000000015,-0.0016566905378067043,-1.6184963420977134,-0.0011590844161768424,0.5621211262100823
1.9900000000000015,0.020262378721015772,2.1919069258822463,0.004370583517230485,0.5529667933407327
2.0000000000000013,0.0034847788822131576,-1.6777599838802688,-0.009390884848240947,-1.3761468365471432
2.010000000000001,-0.013590125082343973,-1.7074903964557204,-0.004043073369222484,0.5347811479018463
2.020000000000001,0.0074370986913890325,2.1027223773732975,0.0012144431695945007,0.5257516538816984
2.0300000000000007,-0.010234050912540815,-1.7671149603929903,-0.012817900987062592,-1.4032344156657093
2.0400000000000005,0.010195992122664532,2.0430043035205374,-0.007739662608471719,0.5078238378590872
2.0500000000000003,-0.008073138955800974,-1.8269131078465572,-0.0027503895222388535,0.4989273086232865
2.06,0.011758256412169765,1.9831395367970692,0.002150379340485121,0.4900768862723974
2.07,-0.007110053833029817,-1.8868310245199664,-0.012236886101102074,-1.4387265441587194
2.0799999999999996,0.012121765681492147,1.9231819514521937,-0.007511707124445668,0.4725178976656406
2.0899999999999994,-0.007346382201833368,-1.94681478833255,-0.0028735962515056557,0.46381108729400117
2.099999999999999,0.011285472850823763,1.8631855052657056,0.0016779427024957725,0.45515389540014284
2.109999999999999,-0.008782631328632773,-2.006810417945659,-0.01305658542054381,-1.4734528123039583
2.1199999999999988,0.009249410581262607,1.8032041909895338,-0.008676667172090875,0.4379918248452934
2.1299999999999986,-0.011418228632159577,-2.0667639213422255,-0.004381780548320315,0.42948866237705596
2.1399999999999983,0.0060146912454195345,1.7432919877579098,-0.0001713950423154198,0.42103855060048956
2.149999999999998,-0.015251522198739764,-2.1266213444159328,0.003955028302881881,0.4126423345197301
2.159999999999998,0.0015835059263581974,1.6835028125097897,-0.011201963159624222,-1.5156991462506104
2.1699999999999977,0.018120217731095567,1.6536711804737314,-0.007241813735318308,0.39601494243059143
2.1799999999999975,-0.004040877554231881,-2.2161095285327512,-0.003363959443842658,0.387785429147565
2.1899999999999973,0.01190079630601043,1.594167386024232,0.00043217192460514144,0.37961313684477993
2.199999999999997,-0.010854117576854394,-2.2754913882864876,-0.01505283924794829,-1.5485011172553431
2.209999999999997,0.004495090639487553,1.534920821634188,-0.01141840446528987,0.3634434782658422
2.2199999999999966,-0.018850802631370345,-2.334589327085796,-0.007863927175869142,0.35544772894207277
2.2299999999999964,-0.004090954579245021,1.4759848052125277,-0.004388802832452969,0.34751243434161727
2.239999999999996,0.010375543813007482,1.446649839225252,-0.00099241895257974,0.33963838798732293
2.249999999999996,-0.013850332435032808,-2.4225876248040317,0.002325844820192896,0.3318263772772636
2.259999999999996,3.245747927460574e-05,1.388278991430739,-0.013633383345747093,-1.595922816593999
2.2699999999999956,0.013625019907454738,1.359256242818005,-0.010469467532882467,0.3163915812864625
2.2799999999999954,-0.011471473499007567,-2.5096493406462344,-0.007381764138157892,0.30877033947245747
2.289999999999995,0.0015442139477159778,1.301568744672356,-0.004369621937339736,0.30121422008181564
2.299999999999995,0.014273383693547581,1.2729169745831566,-0.001432382150137944,0.2937239787201792
2.3099999999999947,-0.011682598350316709,-2.5955982043864365,0.0014306214939164832,0.2863003644054427
2.3199999999999945,0.00047769788526880186,1.216029623558548,-0.014979937311155,-1.6410558805071482
2.3299999999999943,0.012355766305640115,1.1878068420371273,-0.012263377515147344,0.2716559796007655
2.339999999999994,-0.014446835683799064,-2.6802601989439196,-0.009619010779776326,0.26443667353710176
2.349999999999994,-0.0031284875279867785,1.131834815581221,-0.007046141547511825,0.2572869232264501
2.3599999999999937,0.007912494113178847,1.1040981641165575,-0.00454406711113299,0.2502074436378835
2.3699999999999934,-0.019722145013904513,-2.7634639127083434,-0.0021120776839983753,0.24319894271346143
2.3799999999999932,-0.009230597149329167,1.049154786457527,0.00025054352897598085,0.23626212129743562
2.389999999999993,0.000989007073584236,1.0219604222913425,-0.01665547974036234,-1.6906023269338322
2.399999999999993,0.010938598207687444,0.9949591134103151,-0.014429416895774752,0.22260628445875896
2.4099999999999926,-0.017779832442362198,-2.8718430650049678,-0.01227053054969063,0.21588863460841212
2.4199999999999924,-0.008364233268136456,0.9415599174225664,-0.010178076596945492,0.2092453952745137
2.429999999999992,0.0007875071809602674,0.9151740449096659,-0.008151304289190881,0.20267723077546107
2.439999999999992,0.009677559722623574,0.8890052541663318,-0.006189456309968574,0.19618479792223076
2.4499999999999917,-0.020091845946775544,-2.976940566939917,-0.004291768850441598,0.18976874595269755
2.4599999999999915,-0.011718421753863395,0.8373424192912091,-0.002457471685774479,0.1834297164667119
2.4699999999999913,-0.0035998217630701657,0.8118599990793163,-0.0006857882521550814,0.17716834336193976
2.479999999999991,0.004266357295544365,0.7866179058614489,0.001024064275549658,0.17098525277047394
2.489999999999991,-0.02651742451443473,-3.078378180997909,-0.016527125094488126,-1.7551189370037783
2.4999999999999907,-0.019148650889281305,0.736877362515336,-0.01493856124995741,0.1588563844530715
2.5099999999999905,-0.01202474985128621,0.712390103799502,-0.013409443053918817,0.15291181960385924
2.5199999999999902,-0.0051430943274412555,0.6881655523844958,-0.011938963424917664,0.14704796290011535
2.52999999999999,0.0014989972594807721,0.6642091586921894,-0.010526309417691428,0.1412654007226236
2.53999999999999,0.00790426038758174,0.640526312810098,-0.009170662304463596,0.13556471132278314
2.5499999999999896,-0.024324516179631828,-3.222877656721366,-0.007871197656815765,0.12994646476478322
2.5599999999999894,-0.01838449102070977,0.5940025158922071,-0.006627085428129786,0.12441122286859785
2.569999999999989,-0.012672770695565383,0.5711720325144432,-0.005437490036591747,0.11895953915380397
2.579999999999989,-0.007186410396487375,0.548636029907787,-0.004301570448749447,0.11359195878423001
2.5899999999999888,-0.001922414610709855,0.5263995785777518,-0.003218480263615048,0.10830901851343988
2.5999999999999885,0.0031222622056110705,0.5044676816320777,-0.0021873677973044646,0.1031112466310583
2.6099999999999883,-0.030449285057838393,-3.3571547263449473,-0.001207376168205044,0.09799916290994204
